Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
RET0018738,ORD0196337,P001760,2025-07-29 13:52:25,Quality/Freshness Issue,191.56,Approved
RET0018739,ORD0196343,P000378,2025-07-29 13:55:00,Wrong Item Delivered,233.74,Approved
RET0018740,ORD0196357,P002170,2025-07-29 14:03:33,Damaged in Transit,17.99,Approved
RET0018741,ORD0196365,P001402,2025-07-29 14:07:09,Damaged in Transit,145.87,Approved
RET0018742,ORD0196371,P002010,2025-07-29 14:10:38,Damaged in Transit,142.53,Approved
RET0018743,ORD0196372,P002110,2025-07-29 14:10:54,Quality/Freshness Issue,48.66,Approved
RET0018744,ORD0196397,P000885,2025-07-29 14:23:45,Damaged in Transit,20.81,Approved
RET0018745,ORD0196397,P000083,2025-07-29 14:23:45,Quality/Freshness Issue,209.11,Approved
RET0018746,ORD0196405,P000678,2025-07-29 14:25:54,Damaged in Transit,35.53,Approved
RET0018747,ORD0196426,P000680,2025-07-29 14:35:14,Quality/Freshness Issue,0.0,Pending
RET0018748,ORD0196437,P000145,2025-07-29 14:38:50,Quality/Freshness Issue,0.0,Pending
RET0018749,ORD0196449,P001508,2025-07-29 14:45:48,Quality/Freshness Issue,0.0,Rejected
RET0018750,ORD0196472,P000200,2025-07-29 14:57:43,Wrong Item Delivered,249.05,Approved
RET0018751,ORD0196477,P000429,2025-07-30 14:58:48,Wrong Item Delivered,23.72,Approved
RET0018752,ORD0196489,P001670,2025-07-30 15:10:54,Damaged in Transit,707.34,Approved
RET0018753,ORD0196492,P001585,2025-07-29 15:18:09,Expired Product,31.54,Approved
RET0018754,ORD0196509,P001580,2025-07-30 15:44:21,Damaged in Transit,118.41,Approved
RET0018755,ORD0196511,P002270,2025-07-29 15:47:59,Quality/Freshness Issue,45.28,Approved
RET0018756,ORD0196531,P001508,2025-07-29 16:51:48,Quality/Freshness Issue,7.97,Approved
RET0018757,ORD0196542,P001181,2025-07-29 17:12:59,Expired Product,0.0,Rejected
RET0018758,ORD0196568,P001381,2025-07-30 17:58:22,Wrong Item Delivered,128.99,Approved
RET0018759,ORD0196584,P001186,2025-07-30 18:05:27,Wrong Item Delivered,168.73,Approved
RET0018760,ORD0196596,P001809,2025-07-30 18:09:13,Damaged in Transit,44.83,Approved
RET0018761,ORD0196596,P001352,2025-07-29 18:09:13,Quality/Freshness Issue,80.39,Approved
RET0018762,ORD0196597,P000161,2025-07-30 18:09:30,Damaged in Transit,54.8,Approved
RET0018763,ORD0196601,P001634,2025-07-30 18:10:39,Expired Product,72.07,Approved
RET0018764,ORD0196602,P001286,2025-07-30 18:11:05,Quality/Freshness Issue,18.94,Approved
RET0018765,ORD0196633,P000812,2025-07-30 18:25:10,Quality/Freshness Issue,0.0,Pending
RET0018766,ORD0196637,P000434,2025-07-30 18:26:29,Damaged in Transit,47.36,Approved
RET0018767,ORD0196652,P000366,2025-07-29 18:33:57,Wrong Item Delivered,22.66,Approved
RET0018768,ORD0196659,P001323,2025-07-29 18:36:33,Quality/Freshness Issue,56.02,Approved
RET0018769,ORD0196660,P001411,2025-07-29 18:36:39,Quality/Freshness Issue,160.78,Approved
RET0018770,ORD0196670,P000432,2025-07-29 18:41:43,Expired Product,32.32,Approved
RET0018771,ORD0196704,P001049,2025-07-29 18:58:50,Damaged in Transit,191.34,Approved
RET0018772,ORD0196707,P001683,2025-07-30 19:00:10,Expired Product,71.67,Approved
RET0018773,ORD0196723,P001159,2025-07-29 19:05:49,Quality/Freshness Issue,189.32,Approved
RET0018774,ORD0196737,P001329,2025-07-29 19:11:26,Damaged in Transit,218.12,Approved
RET0018775,ORD0196752,P001891,2025-07-30 19:16:31,Expired Product,0.0,Rejected
RET0018776,ORD0196753,P000318,2025-07-29 19:16:52,Expired Product,111.02,Approved
RET0018777,ORD0196767,P000083,2025-07-29 19:21:11,Damaged in Transit,0.0,Rejected
RET0018778,ORD0196770,P001685,2025-07-29 19:21:20,Damaged in Transit,50.58,Approved
RET0018779,ORD0196784,P000286,2025-07-29 19:26:41,Damaged in Transit,717.06,Approved
RET0018780,ORD0196789,P002100,2025-07-29 19:29:08,Damaged in Transit,61.18,Approved
RET0018781,ORD0196825,P000542,2025-07-29 19:41:08,Not as Expected,317.56,Approved
RET0018782,ORD0196829,P001423,2025-07-29 19:42:15,Quality/Freshness Issue,144.93,Approved
RET0018783,ORD0196830,P000898,2025-07-30 19:42:33,Wrong Item Delivered,378.36,Approved
RET0018784,ORD0196854,P001789,2025-07-30 19:49:28,Damaged in Transit,182.99,Approved
RET0018785,ORD0196863,P000956,2025-07-31 19:52:36,Damaged in Transit,422.07,Approved
RET0018786,ORD0196865,P000914,2025-07-29 19:53:28,Expired Product,0.0,Rejected
RET0018787,ORD0196867,P001066,2025-07-30 19:55:05,Expired Product,160.9,Approved
RET0018788,ORD0196879,P001585,2025-07-31 19:59:31,Quality/Freshness Issue,35.66,Approved
RET0018789,ORD0196895,P000940,2025-07-29 20:05:45,Wrong Item Delivered,0.0,Pending
RET0018790,ORD0196901,P000464,2025-07-29 20:07:41,Damaged in Transit,42.38,Approved
RET0018791,ORD0196908,P000458,2025-07-29 20:09:35,Not as Expected,98.1,Approved
RET0018792,ORD0196929,P001364,2025-07-29 20:18:25,Quality/Freshness Issue,298.68,Approved
RET0018793,ORD0196969,P001224,2025-07-30 20:32:35,Expired Product,18.62,Approved
RET0018794,ORD0196978,P001361,2025-07-31 20:36:08,Expired Product,85.62,Approved
RET0018795,ORD0196999,P002212,2025-07-31 20:41:50,Wrong Item Delivered,99.73,Approved
RET0018796,ORD0197000,P000748,2025-07-29 20:42:39,Damaged in Transit,6.76,Approved
RET0018797,ORD0197009,P000931,2025-07-29 20:45:24,Quality/Freshness Issue,136.48,Approved
RET0018798,ORD0197027,P000674,2025-07-29 20:49:37,Damaged in Transit,189.25,Approved
RET0018799,ORD0197053,P000770,2025-07-29 20:56:18,Damaged in Transit,226.54,Approved
RET0018800,ORD0197062,P000994,2025-07-29 20:59:11,Wrong Item Delivered,71.39,Approved
RET0018801,ORD0197075,P001640,2025-07-30 21:06:44,Damaged in Transit,37.73,Approved
RET0018802,ORD0197080,P001847,2025-07-30 21:07:54,Expired Product,81.59,Approved
RET0018803,ORD0197083,P001780,2025-07-29 21:08:37,Expired Product,120.23,Approved
RET0018804,ORD0197095,P000210,2025-07-30 21:12:32,Wrong Item Delivered,136.13,Approved
RET0018805,ORD0197102,P000352,2025-07-29 21:14:36,Damaged in Transit,49.95,Approved
RET0018806,ORD0197112,P001526,2025-07-29 21:18:08,Damaged in Transit,22.58,Approved
RET0018807,ORD0197120,P001562,2025-07-29 21:21:19,Damaged in Transit,467.18,Approved
RET0018808,ORD0197143,P000355,2025-07-29 21:31:09,Damaged in Transit,0.0,Rejected
RET0018809,ORD0197188,P002218,2025-07-29 21:51:06,Wrong Item Delivered,139.58,Approved
RET0018810,ORD0197195,P002080,2025-07-29 21:55:11,Wrong Item Delivered,21.45,Approved
RET0018811,ORD0197196,P000338,2025-07-30 21:56:09,Wrong Item Delivered,0.0,Rejected
RET0018812,ORD0197209,P001014,2025-07-30 22:02:11,Damaged in Transit,58.94,Approved
RET0018813,ORD0197230,P001429,2025-07-29 22:26:37,Expired Product,38.57,Approved
RET0018814,ORD0197245,P000776,2025-07-29 22:52:27,Damaged in Transit,104.37,Approved
RET0018815,ORD0197270,P000494,2025-07-30 23:22:51,Damaged in Transit,29.05,Approved
RET0018816,ORD0197280,P000151,2025-07-29 23:31:36,Not as Expected,39.18,Approved
RET0018817,ORD0197283,P001450,2025-07-29 23:33:45,Wrong Item Delivered,354.41,Approved
RET0018818,ORD0197287,P001307,2025-07-30 23:41:54,Wrong Item Delivered,200.32,Approved
RET0018819,ORD0197298,P000714,2025-07-30 06:01:13,Wrong Item Delivered,47.08,Approved
RET0018820,ORD0197307,P001817,2025-07-30 06:35:35,Wrong Item Delivered,53.1,Approved
RET0018821,ORD0197321,P000821,2025-07-30 07:11:48,Damaged in Transit,0.0,Rejected
RET0018822,ORD0197323,P002160,2025-08-01 07:15:43,Damaged in Transit,62.4,Approved
RET0018823,ORD0197352,P000220,2025-07-31 08:02:43,Expired Product,49.34,Approved
RET0018824,ORD0197355,P001399,2025-07-31 08:07:08,Wrong Item Delivered,19.78,Approved
RET0018825,ORD0197359,P001705,2025-07-30 08:12:56,Damaged in Transit,142.56,Approved
RET0018826,ORD0197380,P001920,2025-07-30 08:45:00,Damaged in Transit,145.89,Approved
RET0018827,ORD0197380,P002232,2025-07-31 08:45:00,Damaged in Transit,0.0,Rejected
RET0018828,ORD0197388,P002185,2025-07-30 09:02:09,Wrong Item Delivered,23.85,Approved
RET0018829,ORD0197404,P000079,2025-07-30 09:17:28,Not as Expected,369.81,Approved
RET0018830,ORD0197405,P001688,2025-07-30 09:21:07,Wrong Item Delivered,185.57,Approved
RET0018831,ORD0197408,P000521,2025-07-30 09:29:22,Damaged in Transit,37.15,Approved
RET0018832,ORD0197425,P000341,2025-07-30 09:50:39,Not as Expected,0.0,Pending
RET0018833,ORD0197425,P002291,2025-07-31 09:50:39,Expired Product,70.46,Approved
RET0018834,ORD0197428,P002019,2025-07-31 09:52:58,Damaged in Transit,0.0,Rejected
RET0018835,ORD0197457,P000915,2025-07-30 10:20:29,Wrong Item Delivered,115.36,Approved
RET0018836,ORD0197463,P000816,2025-07-30 10:26:36,Damaged in Transit,0.0,Rejected
RET0018837,ORD0197471,P002224,2025-07-30 10:31:51,Not as Expected,89.51,Approved
RET0018838,ORD0197471,P000924,2025-08-01 10:31:51,Damaged in Transit,19.36,Approved
RET0018839,ORD0197481,P001696,2025-07-30 10:43:21,Quality/Freshness Issue,134.44,Approved
RET0018840,ORD0197491,P001700,2025-07-30 10:58:43,Quality/Freshness Issue,199.87,Approved
RET0018841,ORD0197501,P000813,2025-07-30 11:09:27,Damaged in Transit,271.57,Approved
RET0018842,ORD0197513,P000099,2025-07-31 11:26:01,Quality/Freshness Issue,54.5,Approved
RET0018843,ORD0197522,P001917,2025-07-30 11:32:06,Damaged in Transit,245.61,Approved
RET0018844,ORD0197537,P002104,2025-07-31 11:49:58,Quality/Freshness Issue,92.18,Approved
RET0018845,ORD0197552,P002002,2025-07-30 12:04:25,Wrong Item Delivered,72.25,Approved
RET0018846,ORD0197573,P001933,2025-07-30 12:14:21,Expired Product,183.14,Approved
RET0018847,ORD0197584,P001122,2025-08-01 12:19:31,Damaged in Transit,198.28,Approved
RET0018848,ORD0197589,P001510,2025-07-30 12:21:47,Damaged in Transit,328.47,Approved
RET0018849,ORD0197596,P002258,2025-07-30 12:29:01,Damaged in Transit,135.69,Approved
RET0018850,ORD0197635,P002198,2025-07-30 12:52:43,Damaged in Transit,161.67,Approved
RET0018851,ORD0197636,P001541,2025-07-30 12:53:11,Damaged in Transit,0.0,Rejected
RET0018852,ORD0197638,P002081,2025-07-30 12:54:59,Damaged in Transit,421.5,Approved
RET0018853,ORD0197644,P000177,2025-07-30 12:58:03,Expired Product,214.19,Approved
RET0018854,ORD0197646,P001555,2025-07-30 13:01:16,Damaged in Transit,7.58,Approved
RET0018855,ORD0197648,P000673,2025-07-30 13:02:37,Damaged in Transit,81.87,Approved
RET0018856,ORD0197657,P000485,2025-08-01 13:07:35,Expired Product,75.16,Approved
RET0018857,ORD0197660,P000898,2025-07-30 13:09:24,Damaged in Transit,204.93,Approved
RET0018858,ORD0197678,P001382,2025-07-31 13:20:04,Damaged in Transit,37.14,Approved
RET0018859,ORD0197678,P000624,2025-07-30 13:20:04,Expired Product,179.09,Approved
RET0018860,ORD0197682,P000279,2025-07-30 13:21:00,Wrong Item Delivered,0.0,Pending
RET0018861,ORD0197690,P000558,2025-07-30 13:24:45,Damaged in Transit,76.55,Approved
RET0018862,ORD0197690,P000091,2025-07-30 13:24:45,Damaged in Transit,88.26,Approved
RET0018863,ORD0197706,P000142,2025-07-31 13:30:59,Expired Product,0.0,Pending
RET0018864,ORD0197739,P000755,2025-07-30 13:39:48,Quality/Freshness Issue,234.94,Approved
RET0018865,ORD0197742,P001449,2025-07-31 13:39:55,Damaged in Transit,279.04,Approved
RET0018866,ORD0197743,P000899,2025-07-30 13:39:59,Quality/Freshness Issue,111.98,Approved
RET0018867,ORD0197772,P001502,2025-07-30 13:49:42,Expired Product,72.22,Approved
RET0018868,ORD0197775,P001448,2025-07-30 13:50:31,Damaged in Transit,411.41,Approved
RET0018869,ORD0197788,P000832,2025-07-31 13:55:39,Quality/Freshness Issue,235.39,Approved
RET0018870,ORD0197791,P000412,2025-07-30 13:57:10,Not as Expected,213.14,Approved
RET0018871,ORD0197805,P001494,2025-08-01 14:04:07,Damaged in Transit,25.83,Approved
RET0018872,ORD0197808,P002278,2025-07-30 14:04:23,Wrong Item Delivered,449.74,Approved
RET0018873,ORD0197836,P000168,2025-07-30 14:18:33,Damaged in Transit,163.4,Approved
RET0018874,ORD0197843,P000131,2025-07-30 14:21:01,Damaged in Transit,17.72,Approved
RET0018875,ORD0197843,P000503,2025-07-30 14:21:01,Wrong Item Delivered,17.16,Approved
RET0018876,ORD0197855,P000589,2025-07-30 14:26:49,Expired Product,458.75,Approved
RET0018877,ORD0197865,P001220,2025-07-30 14:31:33,Wrong Item Delivered,51.03,Approved
RET0018878,ORD0197865,P002046,2025-07-31 14:31:33,Damaged in Transit,233.68,Approved
RET0018879,ORD0197871,P002218,2025-07-30 14:34:27,Damaged in Transit,135.71,Approved
RET0018880,ORD0197875,P001396,2025-07-30 14:36:02,Quality/Freshness Issue,306.47,Approved
RET0018881,ORD0197876,P000878,2025-07-30 14:36:11,Quality/Freshness Issue,46.48,Approved
RET0018882,ORD0197918,P000578,2025-07-30 14:50:14,Expired Product,138.13,Approved
RET0018883,ORD0197924,P001510,2025-07-30 14:52:21,Expired Product,427.24,Approved
RET0018884,ORD0197929,P001526,2025-07-30 14:53:53,Expired Product,54.86,Approved
RET0018885,ORD0197949,P000614,2025-07-30 15:03:18,Damaged in Transit,208.73,Approved
RET0018886,ORD0197950,P001774,2025-07-31 15:07:09,Expired Product,39.57,Approved
RET0018887,ORD0197952,P002146,2025-08-01 15:08:38,Expired Product,206.12,Approved
RET0018888,ORD0197960,P001979,2025-07-30 15:21:45,Quality/Freshness Issue,22.1,Approved
RET0018889,ORD0197960,P000308,2025-07-30 15:21:45,Quality/Freshness Issue,114.24,Approved
RET0018890,ORD0197962,P001290,2025-07-30 15:22:01,Quality/Freshness Issue,82.15,Approved
RET0018891,ORD0197976,P000170,2025-07-30 15:47:40,Expired Product,38.68,Approved
RET0018892,ORD0197977,P001144,2025-07-31 15:48:04,Damaged in Transit,762.13,Approved
RET0018893,ORD0197980,P001186,2025-07-30 15:57:32,Damaged in Transit,150.26,Approved
RET0018894,ORD0197986,P001446,2025-07-31 16:02:39,Damaged in Transit,0.0,Pending
RET0018895,ORD0197999,P001377,2025-08-01 16:17:24,Not as Expected,32.74,Approved
RET0018896,ORD0198000,P001039,2025-07-31 16:18:56,Quality/Freshness Issue,0.0,Rejected
RET0018897,ORD0198000,P001630,2025-07-30 16:18:56,Damaged in Transit,67.6,Approved
RET0018898,ORD0198004,P002106,2025-07-31 16:23:24,Damaged in Transit,384.9,Approved
RET0018899,ORD0198014,P000886,2025-07-30 16:31:47,Expired Product,296.85,Approved
RET0018900,ORD0198028,P000291,2025-07-31 16:56:55,Damaged in Transit,195.89,Approved
RET0018901,ORD0198032,P001133,2025-07-30 17:02:25,Damaged in Transit,172.79,Approved
RET0018902,ORD0198034,P001372,2025-07-30 17:04:15,Damaged in Transit,76.94,Approved
RET0018903,ORD0198064,P000791,2025-07-30 17:54:26,Damaged in Transit,232.97,Approved
RET0018904,ORD0198066,P000975,2025-07-31 17:59:52,Expired Product,12.76,Approved
RET0018905,ORD0198068,P000205,2025-07-30 18:00:37,Quality/Freshness Issue,27.22,Approved
RET0018906,ORD0198090,P001516,2025-07-31 18:12:53,Quality/Freshness Issue,38.84,Approved
RET0018907,ORD0198094,P001341,2025-07-30 18:15:10,Expired Product,77.52,Approved
RET0018908,ORD0198100,P001204,2025-08-02 18:18:38,Quality/Freshness Issue,328.33,Approved
RET0018909,ORD0198117,P000991,2025-07-30 18:29:56,Expired Product,0.0,Rejected
RET0018910,ORD0198126,P000034,2025-07-30 18:35:06,Wrong Item Delivered,0.0,Pending
RET0018911,ORD0198144,P000638,2025-08-02 18:46:48,Quality/Freshness Issue,336.7,Approved
RET0018912,ORD0198152,P000583,2025-07-30 18:51:39,Quality/Freshness Issue,115.93,Approved
RET0018913,ORD0198160,P001176,2025-08-01 18:54:39,Damaged in Transit,103.26,Approved
RET0018914,ORD0198164,P000960,2025-07-30 18:56:41,Quality/Freshness Issue,43.87,Approved
RET0018915,ORD0198178,P001040,2025-07-31 19:00:05,Damaged in Transit,0.0,Pending
RET0018916,ORD0198246,P002140,2025-07-30 19:24:48,Expired Product,226.57,Approved
RET0018917,ORD0198280,P001310,2025-07-30 19:35:06,Damaged in Transit,315.69,Approved
RET0018918,ORD0198292,P000576,2025-08-01 19:39:27,Damaged in Transit,372.95,Approved
RET0018919,ORD0198313,P000860,2025-07-31 19:45:04,Quality/Freshness Issue,77.8,Approved
RET0018920,ORD0198320,P001311,2025-07-31 19:46:36,Quality/Freshness Issue,63.63,Approved
RET0018921,ORD0198326,P001840,2025-07-30 19:47:23,Expired Product,61.52,Approved
RET0018922,ORD0198339,P001245,2025-07-30 19:51:29,Damaged in Transit,46.64,Approved
RET0018923,ORD0198339,P000763,2025-07-30 19:51:29,Expired Product,17.68,Approved
RET0018924,ORD0198362,P000564,2025-07-30 19:59:31,Damaged in Transit,107.63,Approved
RET0018925,ORD0198364,P002082,2025-08-02 20:00:07,Expired Product,311.46,Approved
RET0018926,ORD0198372,P002054,2025-07-30 20:03:50,Damaged in Transit,35.13,Approved
RET0018927,ORD0198385,P001739,2025-07-31 20:06:30,Wrong Item Delivered,188.18,Approved
RET0018928,ORD0198401,P000106,2025-07-30 20:10:53,Wrong Item Delivered,30.62,Approved
RET0018929,ORD0198402,P000346,2025-07-30 20:11:23,Damaged in Transit,25.43,Approved
RET0018930,ORD0198404,P001719,2025-07-31 20:12:00,Quality/Freshness Issue,129.04,Approved
RET0018931,ORD0198409,P001244,2025-07-31 20:12:54,Damaged in Transit,27.13,Approved
RET0018932,ORD0198422,P002173,2025-07-30 20:17:18,Damaged in Transit,17.0,Approved
RET0018933,ORD0198434,P000602,2025-07-31 20:22:03,Wrong Item Delivered,311.92,Approved
RET0018934,ORD0198450,P001339,2025-07-30 20:28:59,Wrong Item Delivered,24.4,Approved
RET0018935,ORD0198451,P000358,2025-07-31 20:29:23,Quality/Freshness Issue,333.58,Approved
RET0018936,ORD0198451,P000406,2025-07-30 20:29:23,Expired Product,259.11,Approved
RET0018937,ORD0198485,P001282,2025-07-30 20:39:41,Damaged in Transit,494.03,Approved
RET0018938,ORD0198497,P002193,2025-07-30 20:45:05,Damaged in Transit,168.33,Approved
RET0018939,ORD0198512,P000402,2025-07-31 20:49:02,Wrong Item Delivered,264.53,Approved
RET0018940,ORD0198552,P000508,2025-07-30 21:00:55,Quality/Freshness Issue,108.37,Approved
RET0018941,ORD0198553,P001541,2025-07-31 21:01:04,Expired Product,213.71,Approved
RET0018942,ORD0198571,P000719,2025-07-30 21:08:55,Expired Product,225.97,Approved
RET0018943,ORD0198572,P000613,2025-07-30 21:09:34,Expired Product,750.53,Approved
RET0018944,ORD0198574,P001139,2025-07-30 21:10:16,Damaged in Transit,0.0,Rejected
RET0018945,ORD0198577,P001795,2025-07-30 21:10:49,Damaged in Transit,30.88,Approved
RET0018946,ORD0198609,P001557,2025-07-30 21:25:50,Not as Expected,477.79,Approved
RET0018947,ORD0198613,P001050,2025-08-01 21:28:13,Damaged in Transit,549.99,Approved
RET0018948,ORD0198620,P002100,2025-07-30 21:29:48,Expired Product,76.75,Approved
RET0018949,ORD0198624,P001036,2025-07-30 21:30:35,Damaged in Transit,163.07,Approved
RET0018950,ORD0198627,P002210,2025-07-31 21:33:19,Quality/Freshness Issue,0.0,Pending
RET0018951,ORD0198637,P001048,2025-07-30 21:37:37,Expired Product,0.0,Pending
RET0018952,ORD0198638,P001073,2025-08-01 21:37:44,Expired Product,55.38,Approved
RET0018953,ORD0198645,P000583,2025-07-30 21:42:32,Wrong Item Delivered,198.62,Approved
RET0018954,ORD0198668,P001745,2025-07-30 21:51:40,Damaged in Transit,29.82,Approved
RET0018955,ORD0198673,P000848,2025-07-30 21:53:55,Damaged in Transit,391.84,Approved
RET0018956,ORD0198688,P001457,2025-07-30 22:01:33,Expired Product,241.72,Approved
RET0018957,ORD0198711,P001365,2025-07-30 22:26:07,Not as Expected,49.91,Approved
RET0018958,ORD0198734,P000245,2025-07-30 22:54:47,Damaged in Transit,36.12,Approved
RET0018959,ORD0198734,P001403,2025-07-30 22:54:47,Quality/Freshness Issue,251.78,Approved
RET0018960,ORD0198747,P000875,2025-08-01 23:06:24,Wrong Item Delivered,50.19,Approved
RET0018961,ORD0198764,P001469,2025-07-30 23:28:43,Damaged in Transit,0.0,Pending
RET0018962,ORD0198772,P000558,2025-07-30 23:42:28,Quality/Freshness Issue,297.07,Approved
RET0018963,ORD0198788,P000450,2025-08-02 06:00:48,Damaged in Transit,0.0,Rejected
RET0018964,ORD0198794,P000043,2025-08-01 06:19:06,Quality/Freshness Issue,236.92,Approved
RET0018965,ORD0198803,P000530,2025-08-01 06:39:27,Quality/Freshness Issue,73.29,Approved
RET0018966,ORD0198809,P002105,2025-07-31 07:01:44,Quality/Freshness Issue,45.12,Approved
RET0018967,ORD0198812,P000386,2025-08-01 07:11:15,Expired Product,37.57,Approved
RET0018968,ORD0198815,P002040,2025-07-31 07:16:17,Quality/Freshness Issue,48.95,Approved
RET0018969,ORD0198816,P001693,2025-07-31 07:17:45,Expired Product,267.67,Approved
RET0018970,ORD0198828,P001653,2025-07-31 07:36:12,Damaged in Transit,196.86,Approved
RET0018971,ORD0198832,P000160,2025-07-31 07:54:22,Damaged in Transit,59.42,Approved
RET0018972,ORD0198841,P000863,2025-07-31 08:01:10,Damaged in Transit,0.0,Pending
RET0018973,ORD0198842,P001202,2025-07-31 08:01:37,Damaged in Transit,274.55,Approved
RET0018974,ORD0198867,P001153,2025-08-02 08:38:50,Damaged in Transit,126.21,Approved
RET0018975,ORD0198883,P000508,2025-07-31 09:06:19,Damaged in Transit,106.52,Approved
