Product_ID,SKU,Product_Name,Brand,Brand_Tier,Category,Sub_Category,Item,Type,Variant,Flavour,Unit,Size,MRP,Selling_Price,Cost_Price,Discount_Percentage,Shelf_Life_Days,Storage_Type,GST_Percentage,Is_Perishable,Product_Status,Average_Rating,Launch_Status
P001125,FAR-TOM-ORG-12-2,Farm Fresh Tomato Cherry Organic 1.2 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Tomato,Cherry,Organic,Not Applicable,kg,1.2,89,81.57,63.91,8.4,4,Ambient,0,True,Available,4.6,Regular
P001126,MCC-FRI-VEG-4000-6,McCain Fries & Bites Cheese Balls Veg Classic 400.0 g,McCain,Premium,Frozen Foods,Frozen Snacks,Fries & Bites,Cheese Balls,Veg,Classic,g,400.0,179,152.29,103.66,14.9,180,Frozen,18,True,Available,4.6,Regular
P001127,AAS-CHA-SHA-15,Aashirvaad Chakki Atta Multigrain Sharbati 1.5 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Multigrain,Sharbati,Not Applicable,kg,1.5,79,76.72,50.74,2.9,90,Ambient,0,False,Available,4.5,Regular
P001128,REL-CHI-SKI-5000-2,Relish Chicken Mince Skinless 500.0 g,Relish,Popular,Meat & Fish,Chicken,Chicken,Mince,Skinless,Not Applicable,g,500.0,209,189.04,130.16,9.6,3,Refrigerated,5,True,Available,4.5,Regular
P001129,KUR-CHI-FRI-900-3,Kurkure Corn Chips Fried Cheese 90.0 g,Kurkure,Popular,Snacks,Munchies,Chips,Corn Chips,Fried,Cheese,g,90.0,39,37.47,24.55,3.9,180,Ambient,12,False,Available,4.4,Regular
P001130,NES-COF-GOL-1000-5,Nescafé Coffee Powder Instant Gold Original 100.0 g,Nescafé,Popular,Beverages,Coffee,Coffee Powder,Instant,Gold,Original,g,100.0,195,170.45,128.92,12.6,365,Ambient,18,False,Available,4.2,Regular
P001131,COU-MIL-DOU-10,Country Delight Buffalo Milk Double Toned Plain 1.0 L,Country Delight,Premium,"Dairy, Bread & Eggs",Milk,Milk,Buffalo Milk,Double Toned,Plain,L,1.0,59,54.3,41.91,8.0,2,Refrigerated,0,True,Available,4.9,Regular
P001132,MAM-FAC-ANT-500-2,Mamaearth Face Serum Liquid Serum Anti-Acne Hyaluronic Acid 50.0 ml,Mamaearth,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Anti-Acne,Hyaluronic Acid,ml,50.0,829,782.27,498.56,5.6,730,Ambient,18,False,Available,4.4,Seasonal
P001133,BRU-COF-GOL-500-1,Bru Coffee Powder Instant Gold Original 50.0 g,Bru,Popular,Beverages,Coffee,Coffee Powder,Instant,Gold,Original,g,50.0,129,112.09,79.75,13.1,365,Ambient,18,False,Available,4.3,Regular
P001134,ITC-FRI-CHI-4000-4,ITC Master Chef Fries & Bites French Fries Chicken Spicy 400.0 g,ITC Master Chef,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,French Fries,Chicken,Spicy,g,400.0,159,136.36,93.31,14.2,180,Frozen,18,True,Available,4.5,Regular
P001135,ITC-FRI-CHI-7500-7,ITC Master Chef Fries & Bites Aloo Tikki Chicken Classic 750.0 g,ITC Master Chef,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,Aloo Tikki,Chicken,Classic,g,750.0,369,288.21,201.87,21.9,180,Frozen,18,True,Available,4.4,Regular
P001136,LAY-CHI-ROA-300-4,Lay's Chips Nachos Roasted Tomato 30.0 g,Lay's,Popular,Snacks,Munchies,Chips,Nachos,Roasted,Tomato,g,30.0,11,9.89,6.65,10.1,180,Ambient,12,False,Available,4.3,Seasonal
P001137,UNB-CHI-SKI-5000,Unbranded Chicken Curry Cut Skinless 500.0 g,Unbranded,Budget,Meat & Fish,Chicken,Chicken,Curry Cut,Skinless,Not Applicable,g,500.0,289,270.26,207.33,6.5,3,Refrigerated,5,True,Available,4.1,Regular
P001138,LIZ-DET-TOP-10-4,Lizol Detergent Pods Top Load Lavender 1.0 kg,Lizol,Popular,Household Essentials,Cleaning Essentials,Detergent,Pods,Top Load,Lavender,kg,1.0,129,127.17,87.49,1.4,730,Ambient,18,False,Available,4.5,Regular
P001139,NAT-CHA-SEL-15,Nature Fresh Chakki Atta Multigrain Select 1.5 kg,Nature Fresh,Popular,Staples & Grocery,Atta,Chakki Atta,Multigrain,Select,Not Applicable,kg,1.5,109,97.73,73.49,10.3,90,Ambient,0,False,Available,4.4,Regular
P001140,NIV-FAC-BRI-300-3,Nivea Face Serum Liquid Serum Brightening Salicylic Acid 30.0 ml,Nivea,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Salicylic Acid,ml,30.0,675,589.04,312.47,12.7,730,Ambient,18,False,Available,4.4,Regular
P001141,THE-FAC-BRI-500-6,The Derma Co Face Serum Liquid Serum Brightening Salicylic Acid 50.0 ml,The Derma Co,Premium,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Salicylic Acid,ml,50.0,849,745.79,478.57,12.2,730,Ambient,18,False,Available,4.9,Regular
P001142,MEI-CHI-WIT-10-3,Meister Chicken Curry Cut With Skin 1.0 kg,Meister,Popular,Meat & Fish,Chicken,Chicken,Curry Cut,With Skin,Not Applicable,kg,1.0,295,283.05,219.96,4.1,3,Refrigerated,5,True,Available,4.5,Regular
P001143,LAY-CHI-BAK-300-1,Lay's Chips Nachos Baked Cream & Onion 30.0 g,Lay's,Popular,Snacks,Munchies,Chips,Nachos,Baked,Cream & Onion,g,30.0,18,14.52,11.13,19.3,180,Ambient,12,False,Available,4.5,Regular
P001144,NIV-FAC-ANT-500-4,Nivea Face Serum Liquid Serum Anti-Acne Vitamin C 50.0 ml,Nivea,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Anti-Acne,Vitamin C,ml,50.0,969,796.9,421.28,17.8,730,Ambient,18,False,Available,4.5,Seasonal
P001145,LAY-CHI-BAK-900-6,Lay's Corn Chips Baked Magic Masala 90.0 g,Lay's,Popular,Snacks,Munchies,Chips,Corn Chips,Baked,Magic Masala,g,90.0,35,28.65,19.0,18.2,180,Ambient,12,False,Available,4.3,Regular
P001146,AAS-CHA-GLU-75-1,Aashirvaad Chakki Atta Besan Gluten Free 7.5 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Besan,Gluten Free,Not Applicable,kg,7.5,319,296.79,218.63,7.0,90,Ambient,0,False,Available,4.7,Regular
P001147,SYS-BAT-AAA-40-1,Syska Batteries Zinc Carbon AAA 4.0 pack,Syska,Popular,Household Essentials,Electronics,Batteries,Zinc Carbon,AAA,Not Applicable,pack,4.0,99,73.39,57.92,25.9,3650,Ambient,18,False,Low Stock,4.5,Regular
P001148,PAM-DIA-STA-720-1,Pampers Diapers Pant Style Standard 72.0 pack,Pampers,Premium,Baby Care,Baby Diapers & Wipes,Diapers,Pant Style,Standard,Not Applicable,pack,72.0,875,790.87,549.52,9.6,1095,Ambient,12,False,Available,4.7,Seasonal
P001149,PAT-CHA-GLU-50,Patanjali Chakki Atta Besan Gluten Free 5.0 kg,Patanjali,Budget,Staples & Grocery,Atta,Chakki Atta,Besan,Gluten Free,Not Applicable,kg,5.0,225,169.08,115.2,24.9,90,Ambient,0,False,Available,4.2,Regular
P001150,MAM-FAC-ANT-300-6,Mamaearth Face Serum Liquid Serum Anti-Acne Vitamin C 30.0 ml,Mamaearth,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Anti-Acne,Vitamin C,ml,30.0,419,337.94,216.01,19.3,730,Ambient,18,False,Available,4.5,Regular
P001151,GAR-FAC-BRI-500-5,Garnier Face Serum Liquid Serum Brightening Vitamin C 50.0 ml,Garnier,Budget,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Vitamin C,ml,50.0,829,769.23,464.24,7.2,730,Ambient,18,False,Available,4.2,Regular
P001152,OMR-HEA-DIG-10,Omron Health Monitor BP Monitor Digital 1.0 pc,Omron,Premium,Pharmacy,Medical Devices,Health Monitor,BP Monitor,Digital,Not Applicable,pc,1.0,929,845.19,693.61,9.0,1825,Ambient,18,False,Low Stock,4.8,Regular
P001153,BEV-COF-CLA-500-4,Bevzilla Coffee Powder Instant Classic Vanilla 50.0 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Instant,Classic,Vanilla,g,50.0,105,95.26,74.75,9.3,365,Ambient,18,False,Available,4.8,Regular
P001154,NES-COF-DEC-1000-6,Nescafé Coffee Powder Roast & Ground Decaf Vanilla 100.0 g,Nescafé,Popular,Beverages,Coffee,Coffee Powder,Roast & Ground,Decaf,Vanilla,g,100.0,319,275.09,179.52,13.8,365,Ambient,18,False,Available,4.5,Regular
P001155,BIN-CHI-FRI-900-5,Bingo Chips Nachos Fried Cheese 90.0 g,Bingo,Budget,Snacks,Munchies,Chips,Nachos,Fried,Cheese,g,90.0,29,25.94,19.37,10.6,180,Ambient,12,False,Available,4.0,Regular
P001156,PRI-CHI-FRI-1500-5,Pringles Corn Chips Fried Magic Masala 150.0 g,Pringles,Premium,Snacks,Munchies,Chips,Corn Chips,Fried,Magic Masala,g,150.0,115,102.15,73.82,11.2,180,Ambient,12,False,Available,4.6,Regular
P001157,NIV-FAC-BRI-500-4,Nivea Face Serum Liquid Serum Brightening Vitamin C 50.0 ml,Nivea,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Vitamin C,ml,50.0,769,680.68,378.11,11.5,730,Ambient,18,False,Available,4.3,Regular
P001158,GAR-FAC-BRI-300-3,Garnier Face Serum Liquid Serum Brightening Salicylic Acid 30.0 ml,Garnier,Budget,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Salicylic Acid,ml,30.0,445,382.85,244.82,14.0,730,Ambient,18,False,Available,4.1,Regular
P001159,NAT-CHA-SEL-10-2,Nature Fresh Chakki Atta Wheat Select 1.0 kg,Nature Fresh,Popular,Staples & Grocery,Atta,Chakki Atta,Wheat,Select,Not Applicable,kg,1.0,49,40.45,27.65,17.5,90,Ambient,0,False,Available,4.6,Seasonal
P001160,FOR-CHA-GLU-100-1,Fortune Chakki Atta Multigrain Gluten Free 10.0 kg,Fortune,Popular,Staples & Grocery,Atta,Chakki Atta,Multigrain,Gluten Free,Not Applicable,kg,10.0,615,581.49,424.75,5.4,90,Ambient,0,False,Available,4.5,Regular
P001161,PRI-CHI-BAK-1500-7,Pringles Corn Chips Baked Magic Masala 150.0 g,Pringles,Premium,Snacks,Munchies,Chips,Corn Chips,Baked,Magic Masala,g,150.0,75,72.63,53.25,3.2,180,Ambient,12,False,Available,4.5,Regular
P001162,DOT-FAC-ANT-300-3,Dot & Key Face Serum Gel Anti-Acne Hyaluronic Acid 30.0 ml,Dot & Key,Premium,Beauty & Personal Care,Skin Care,Face Serum,Gel,Anti-Acne,Hyaluronic Acid,ml,30.0,445,347.85,198.87,21.8,730,Ambient,18,False,Available,4.9,Regular
P001163,NAT-CHA-SEL-30-1,Nature Fresh Chakki Atta Maida Select 3.0 kg,Nature Fresh,Popular,Staples & Grocery,Atta,Chakki Atta,Maida,Select,Not Applicable,kg,3.0,159,146.38,95.42,7.9,90,Ambient,0,False,Available,4.4,Regular
P001164,LIZ-DET-TOP-10-5,Lizol Detergent Liquid Top Load Fresh Spring 1.0 kg,Lizol,Popular,Household Essentials,Cleaning Essentials,Detergent,Liquid,Top Load,Fresh Spring,kg,1.0,205,193.78,137.79,5.5,730,Ambient,18,False,Available,4.4,Regular
P001165,MIN-FAC-ANT-500-3,Minimalist Face Serum Liquid Serum Anti-Acne Vitamin C 50.0 ml,Minimalist,Premium,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Anti-Acne,Vitamin C,ml,50.0,999,693.89,444.32,30.5,730,Ambient,18,False,Available,4.6,Regular
P001166,MEI-CHI-ANT-2500-2,Meister Chicken Curry Cut Antibiotic Free 250.0 g,Meister,Popular,Meat & Fish,Chicken,Chicken,Curry Cut,Antibiotic Free,Not Applicable,g,250.0,99,90.52,60.71,8.6,3,Refrigerated,5,True,Available,4.4,Regular
P001167,ENG-BRE-GAR-2000,English Oven Bread Loaf Whole Wheat Garlic 200.0 g,English Oven,Popular,"Dairy, Bread & Eggs",Bread,Bread Loaf,Whole Wheat,Garlic,Not Applicable,g,200.0,26,25.09,18.59,3.5,5,Ambient,0,False,Available,4.5,Regular
P001168,FAR-APP-REG-60,Farm Fresh Apple Royal Gala Regular 6.0 pc,Farm Fresh,Popular,Fruits & Vegetables,Fresh Fruits,Apple,Royal Gala,Regular,Not Applicable,pc,6.0,289,244.78,206.5,15.3,5,Refrigerated,0,True,Discontinued,4.5,Regular
P001169,PRI-CHI-ROA-900-4,Pringles Potato Chips Roasted Cream & Onion 90.0 g,Pringles,Premium,Snacks,Munchies,Chips,Potato Chips,Roasted,Cream & Onion,g,90.0,39,26.41,18.55,32.3,180,Ambient,12,False,Available,4.8,Seasonal
P001170,NIV-FAC-ANT-500-5,Nivea Face Serum Liquid Serum Anti-Acne Salicylic Acid 50.0 ml,Nivea,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Anti-Acne,Salicylic Acid,ml,50.0,679,622.69,421.27,8.3,730,Ambient,18,False,Available,4.5,Regular
P001171,VIC-COL-STA-250-1,Vicks Cold Relief Lozenges Standard Ginger 25.0 g,Vicks,Popular,Pharmacy,Cold & Flu,Cold Relief,Lozenges,Standard,Ginger,g,25.0,69,65.53,51.3,5.0,730,Ambient,12,False,Available,4.3,Seasonal
P001172,HAL-CHI-ROA-900-5,Haldiram's Chips Nachos Roasted Cream & Onion 90.0 g,Haldiram's,Popular,Snacks,Munchies,Chips,Nachos,Roasted,Cream & Onion,g,90.0,29,24.43,17.15,15.8,180,Ambient,12,False,Available,4.2,New Arrival
P001173,BRU-COF-CLA-1000-6,Bru Coffee Powder Instant Classic Vanilla 100.0 g,Bru,Popular,Beverages,Coffee,Coffee Powder,Instant,Classic,Vanilla,g,100.0,199,191.51,150.78,3.8,365,Ambient,18,False,Available,4.2,Regular
P001174,AAS-CHA-SEL-10-2,Aashirvaad Chakki Atta Maida Select 1.0 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Maida,Select,Not Applicable,kg,1.0,55,49.59,38.4,9.8,90,Ambient,0,False,Available,4.9,Regular
P001175,NAT-CHA-SEL-50-1,Nature Fresh Chakki Atta Besan Select 5.0 kg,Nature Fresh,Popular,Staples & Grocery,Atta,Chakki Atta,Besan,Select,Not Applicable,kg,5.0,319,299.09,237.2,6.2,90,Ambient,0,False,Available,4.6,Regular
P001176,NES-COF-DEC-500-3,Nescafé Coffee Powder Instant Decaf Hazelnut 50.0 g,Nescafé,Popular,Beverages,Coffee,Coffee Powder,Instant,Decaf,Hazelnut,g,50.0,139,136.96,98.6,1.5,365,Ambient,18,False,Out Of Stock,4.3,Regular
P001177,ARI-DET-TOP-10-7,Ariel Detergent Powder Top Load Lemon 1.0 L,Ariel,Premium,Household Essentials,Cleaning Essentials,Detergent,Powder,Top Load,Lemon,L,1.0,259,195.04,129.39,24.7,730,Ambient,18,False,Available,4.9,Regular
P001178,VIC-COL-EXT-1000,Vicks Cold Relief Inhaler Extra Strong Menthol 100.0 ml,Vicks,Popular,Pharmacy,Cold & Flu,Cold Relief,Inhaler,Extra Strong,Menthol,ml,100.0,115,97.63,72.91,15.1,730,Ambient,12,False,Available,4.5,Regular
P001179,FOR-CHA-SHA-300-2,Fortune Chakki Atta Wheat Sharbati 30.0 kg,Fortune,Popular,Staples & Grocery,Atta,Chakki Atta,Wheat,Sharbati,Not Applicable,kg,30.0,1239,1174.77,914.85,5.2,90,Ambient,0,False,Available,4.5,Regular
P001180,FAR-ONI-PRE-12,Farm Fresh Onion Red Premium Grade 1.2 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Onion,Red,Premium Grade,Not Applicable,kg,1.2,45,42.45,33.74,5.7,4,Ambient,0,True,Available,4.4,Regular
P001181,VIC-COL-NON-250-2,Vicks Cold Relief Vaporub Non-Drowsy Menthol 25.0 g,Vicks,Popular,Pharmacy,Cold & Flu,Cold Relief,Vaporub,Non-Drowsy,Menthol,g,25.0,55,50.24,39.52,8.6,730,Ambient,12,False,Available,4.4,Regular
P001182,MOD-BRE-SAN-4000-1,Modern Bread Loaf Brown Sandwich 400.0 g,Modern,Popular,"Dairy, Bread & Eggs",Bread,Bread Loaf,Brown,Sandwich,Not Applicable,g,400.0,39,35.78,27.75,8.2,5,Ambient,0,False,Available,4.4,Regular
P001183,BEV-COF-GOL-1000-4,Bevzilla Coffee Powder Roast & Ground Gold Mocha 100.0 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Roast & Ground,Gold,Mocha,g,100.0,339,327.53,215.83,3.4,365,Ambient,18,False,Available,4.6,Regular
P001184,PAT-CHA-SHA-30-1,Patanjali Chakki Atta Besan Sharbati 3.0 kg,Patanjali,Budget,Staples & Grocery,Atta,Chakki Atta,Besan,Sharbati,Not Applicable,kg,3.0,155,129.74,98.55,16.3,90,Ambient,0,False,Available,4.1,Regular
P001185,HAL-CHI-ROA-900-6,Haldiram's Chips Nachos Roasted Tomato 90.0 g,Haldiram's,Popular,Snacks,Munchies,Chips,Nachos,Roasted,Tomato,g,90.0,39,32.31,23.12,17.1,180,Ambient,12,False,Available,4.5,Regular
P001186,BRU-COF-DEC-1000-6,Bru Coffee Powder Filter Decaf Vanilla 100.0 g,Bru,Popular,Beverages,Coffee,Coffee Powder,Filter,Decaf,Vanilla,g,100.0,249,220.02,148.9,11.6,365,Ambient,18,False,Available,4.3,Regular
P001187,PRI-CHI-ROA-300-1,Pringles Corn Chips Roasted Cream & Onion 30.0 g,Pringles,Premium,Snacks,Munchies,Chips,Corn Chips,Roasted,Cream & Onion,g,30.0,18,17.66,11.57,1.9,180,Ambient,12,False,Available,4.6,Regular
P001188,PRI-CHI-ROA-900-5,Pringles Chips Extruded Snacks Roasted Magic Masala 90.0 g,Pringles,Premium,Snacks,Munchies,Chips,Extruded Snacks,Roasted,Magic Masala,g,90.0,35,29.64,20.67,15.3,180,Ambient,12,False,Available,4.7,Regular
P001189,THE-FAC-ANT-500-5,The Derma Co Face Serum Gel Anti-Acne Salicylic Acid 50.0 ml,The Derma Co,Premium,Beauty & Personal Care,Skin Care,Face Serum,Gel,Anti-Acne,Salicylic Acid,ml,50.0,729,689.31,357.17,5.4,730,Ambient,18,False,Available,4.8,Regular
P001190,BRU-COF-DEC-1000-7,Bru Coffee Powder Roast & Ground Decaf Mocha 100.0 g,Bru,Popular,Beverages,Coffee,Coffee Powder,Roast & Ground,Decaf,Mocha,g,100.0,179,146.81,111.42,18.0,365,Ambient,18,False,Available,4.2,Regular
P001191,PAM-DIA-ALO-740,Pampers Diapers Pant Style Aloe Vera Enriched 74.0 pack,Pampers,Premium,Baby Care,Baby Diapers & Wipes,Diapers,Pant Style,Aloe Vera Enriched,Not Applicable,pack,74.0,2379,2233.62,1468.01,6.1,1095,Ambient,12,False,Available,4.8,Regular
P001192,VOL-PAI-STA-150,Volini Pain Reliever Tablet Standard 15.0 strip,Volini,Popular,Pharmacy,Pain Relief,Pain Reliever,Tablet,Standard,Not Applicable,strip,15.0,27,19.47,13.99,27.9,730,Ambient,12,False,Available,4.4,Regular
P001193,HUG-DIA-ALO-730-1,Huggies Diapers Taped Aloe Vera Enriched 73.0 pack,Huggies,Popular,Baby Care,Baby Diapers & Wipes,Diapers,Taped,Aloe Vera Enriched,Not Applicable,pack,73.0,1669,1661.03,1241.89,0.5,1095,Ambient,12,False,Available,4.4,Regular
P001194,HUG-DIA-PRE-300,Huggies Diapers Taped Premium Care 30.0 pack,Huggies,Popular,Baby Care,Baby Diapers & Wipes,Diapers,Taped,Premium Care,Not Applicable,pack,30.0,405,379.26,297.77,6.4,1095,Ambient,12,False,Available,4.2,Regular
P001195,ENG-BRE-SAN-4000-1,English Oven Bread Loaf Whole Wheat Sandwich 400.0 g,English Oven,Popular,"Dairy, Bread & Eggs",Bread,Bread Loaf,Whole Wheat,Sandwich,Not Applicable,g,400.0,45,41.06,31.74,8.8,5,Ambient,0,False,Available,4.5,Regular
P001196,UNB-CHI-ANT-10-1,Unbranded Chicken Boneless Antibiotic Free 1.0 kg,Unbranded,Budget,Meat & Fish,Chicken,Chicken,Boneless,Antibiotic Free,Not Applicable,kg,1.0,459,417.95,299.77,8.9,3,Refrigerated,5,True,Available,4.2,Regular
P001197,ABH-EGG-BRO-120-1,Abhi Eggs Country Eggs Brown 12.0 pc,Abhi Eggs,Budget,"Dairy, Bread & Eggs",Eggs,Eggs,Country Eggs,Brown,Not Applicable,pc,12.0,109,105.77,80.51,3.0,21,Refrigerated,0,True,Available,4.1,Seasonal
P001198,ARI-DET-HAN-10-4,Ariel Detergent Pods Hand Wash Lemon 1.0 kg,Ariel,Premium,Household Essentials,Cleaning Essentials,Detergent,Pods,Hand Wash,Lemon,kg,1.0,209,202.13,157.38,3.3,730,Ambient,18,False,Available,4.7,Regular
P001199,JOC-BAS-POL-30,Jockey Basic Wear T-Shirts Polyester 3.0 pack,Jockey,Premium,Fashion & Lifestyle,Apparel & Accessories,Basic Wear,T-Shirts,Polyester,Not Applicable,pack,3.0,405,366.15,257.81,9.6,3650,Ambient,12,False,Available,4.6,Regular
P001200,HAL-CHI-BAK-900-6,Haldiram's Chips Nachos Baked Magic Masala 90.0 g,Haldiram's,Popular,Snacks,Munchies,Chips,Nachos,Baked,Magic Masala,g,90.0,45,37.45,27.61,16.8,180,Ambient,12,False,Available,4.4,Regular
P001201,PRI-CHI-FRI-1500-6,Pringles Chips Nachos Fried Cream & Onion 150.0 g,Pringles,Premium,Snacks,Munchies,Chips,Nachos,Fried,Cream & Onion,g,150.0,79,77.6,56.62,1.8,180,Ambient,12,False,Available,4.6,Regular
P001202,UNB-TOM-ORG-20,Unbranded Tomato Local Organic 2.0 kg,Unbranded,Budget,Fruits & Vegetables,Fresh Vegetables,Tomato,Local,Organic,Not Applicable,kg,2.0,145,133.98,104.26,7.6,4,Ambient,0,True,Available,4.3,Regular
P001203,GAR-FAC-BRI-500-6,Garnier Face Serum Gel Brightening Niacinamide 50.0 ml,Garnier,Budget,Beauty & Personal Care,Skin Care,Face Serum,Gel,Brightening,Niacinamide,ml,50.0,689,576.3,393.39,16.4,730,Ambient,18,False,Available,4.0,New Arrival
P001204,DUR-BAT-AAA-40-1,Duracell Batteries Alkaline AAA 4.0 pack,Duracell,Premium,Household Essentials,Electronics,Batteries,Alkaline,AAA,Not Applicable,pack,4.0,149,100.31,70.7,32.7,3650,Ambient,18,False,Available,4.5,Regular
P001205,UNB-BAS-LEA-30,Unbranded Basic Wear Socks Leather 3.0 pack,Unbranded,Budget,Fashion & Lifestyle,Apparel & Accessories,Basic Wear,Socks,Leather,Not Applicable,pack,3.0,395,373.4,266.5,5.5,3650,Ambient,12,False,Available,3.8,Regular
P001206,HAL-CHI-BAK-300-6,Haldiram's Corn Chips Baked Cheese 30.0 g,Haldiram's,Popular,Snacks,Munchies,Chips,Corn Chips,Baked,Cheese,g,30.0,13,12.4,8.42,4.6,180,Ambient,12,False,Available,4.2,Regular
P001207,NIV-FAC-HYD-500-4,Nivea Face Serum Liquid Serum Hydrating Niacinamide 50.0 ml,Nivea,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Hydrating,Niacinamide,ml,50.0,979,814.82,418.42,16.8,730,Ambient,18,False,Available,4.3,Regular
P001208,HAL-CHI-FRI-300-6,Haldiram's Potato Chips Fried Cheese 30.0 g,Haldiram's,Popular,Snacks,Munchies,Chips,Potato Chips,Fried,Cheese,g,30.0,15,13.74,9.6,8.4,180,Ambient,12,False,Available,4.4,Regular
P001209,HUG-DIA-PRE-300-1,Huggies Diapers Pant Style Premium Care 30.0 pack,Huggies,Popular,Baby Care,Baby Diapers & Wipes,Diapers,Pant Style,Premium Care,Not Applicable,pack,30.0,375,355.99,274.64,5.1,1095,Ambient,12,False,Available,4.5,Regular
P001210,BIN-CHI-BAK-1500-7,Bingo Corn Chips Baked Tomato 150.0 g,Bingo,Budget,Snacks,Munchies,Chips,Corn Chips,Baked,Tomato,g,150.0,49,36.08,25.97,26.4,180,Ambient,12,False,Available,4.0,Regular
P001211,AAS-CHA-SEL-100-1,Aashirvaad Chakki Atta Maida Select 10.0 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Maida,Select,Not Applicable,kg,10.0,719,599.56,396.87,16.6,90,Ambient,0,False,Available,4.9,Regular
P001212,NES-COF-CLA-1000-7,Nescafé Coffee Powder Filter Classic Original 100.0 g,Nescafé,Popular,Beverages,Coffee,Coffee Powder,Filter,Classic,Original,g,100.0,339,310.45,246.39,8.4,365,Ambient,18,False,Available,4.4,Regular
P001213,FOR-CHA-SEL-30-1,Fortune Chakki Atta Maida Select 3.0 kg,Fortune,Popular,Staples & Grocery,Atta,Chakki Atta,Maida,Select,Not Applicable,kg,3.0,149,98.41,67.45,34.0,90,Ambient,0,False,Available,4.6,Regular
P001214,PHI-BAT-AA-40-2,Philips Batteries Rechargeable AA 4.0 pack,Philips,Premium,Household Essentials,Electronics,Batteries,Rechargeable,AA,Not Applicable,pack,4.0,79,73.6,57.41,6.8,3650,Ambient,18,False,Available,4.6,New Arrival
P001215,GAR-FAC-BRI-300-4,Garnier Face Serum Gel Brightening Niacinamide 30.0 ml,Garnier,Budget,Beauty & Personal Care,Skin Care,Face Serum,Gel,Brightening,Niacinamide,ml,30.0,419,387.67,258.15,7.5,730,Ambient,18,False,Available,4.3,Regular
P001216,BEV-COF-CLA-500-5,Bevzilla Coffee Powder Filter Classic Mocha 50.0 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Filter,Classic,Mocha,g,50.0,105,101.43,68.49,3.4,365,Ambient,18,False,Available,4.8,Regular
P001217,BRU-COF-DEC-500-9,Bru Coffee Powder Instant Decaf Mocha 50.0 g,Bru,Popular,Beverages,Coffee,Coffee Powder,Instant,Decaf,Mocha,g,50.0,139,121.07,88.08,12.9,365,Ambient,18,False,Discontinued,4.3,Regular
P001218,AMU-FRI-VEG-7500-3,Amul Fries & Bites Nuggets Veg Masala 750.0 g,Amul,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,Nuggets,Veg,Masala,g,750.0,219,201.14,149.04,8.2,180,Frozen,18,True,Available,4.6,Regular
P001219,AAS-CHA-SEL-100-2,Aashirvaad Chakki Atta Wheat Select 10.0 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Wheat,Select,Not Applicable,kg,10.0,695,661.67,478.17,4.8,90,Ambient,0,False,Available,4.9,Regular
P001220,BIN-CHI-ROA-300-4,Bingo Chips Nachos Roasted Classic Salted 30.0 g,Bingo,Budget,Snacks,Munchies,Chips,Nachos,Roasted,Classic Salted,g,30.0,19,17.2,11.57,9.5,180,Ambient,12,False,Available,3.8,New Arrival
P001221,AAS-CHA-SHA-100-2,Aashirvaad Chakki Atta Multigrain Sharbati 10.0 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Multigrain,Sharbati,Not Applicable,kg,10.0,419,388.41,293.35,7.3,90,Ambient,0,False,Available,4.5,Regular
P001222,FAS-BAS-POL-30,Fastrack Basic Wear T-Shirts Polyester 3.0 pack,Fastrack,Popular,Fashion & Lifestyle,Apparel & Accessories,Basic Wear,T-Shirts,Polyester,Not Applicable,pack,3.0,439,423.14,312.99,3.6,3650,Ambient,12,False,Available,4.2,Regular
