Order_Detail_ID,Order_ID,Product_ID,Quantity,Selling_Price,Item_Discount,Final_Item_Price
OD00004999,ORD0001725,P000791,3,166.14,145.38,353.04
OD00005000,ORD0001726,P000049,1,84.17,13.74,70.43
OD00005001,ORD0001726,P000269,1,27.27,4.45,22.82
OD00005002,ORD0001726,P000892,1,140.5,22.93,117.57
OD00005003,ORD0001727,P001307,2,114.0,83.27,144.73
OD00005004,ORD0001727,P001583,1,143.23,52.32,90.91
OD00005005,ORD0001727,P001793,1,84.04,30.7,53.34
OD00005006,ORD0001727,P000273,1,78.47,28.66,49.81
OD00005007,ORD0001728,P000019,1,173.53,0.69,172.84
OD00005008,ORD0001728,P001155,1,25.94,0.1,25.84
OD00005009,ORD0001728,P000590,3,92.56,1.1,276.58
OD00005010,ORD0001728,P001626,2,376.47,2.99,749.95
OD00005011,ORD0001729,P001338,1,326.84,111.56,215.28
OD00005012,ORD0001729,P001206,2,12.4,8.46,16.34
OD00005013,ORD0001729,P001066,1,224.69,76.69,148.0
OD00005014,ORD0001730,P001434,3,156.54,144.29,325.33000000000004
OD00005015,ORD0001730,P001869,2,133.82,82.23,185.41
OD00005016,ORD0001731,P000271,3,109.51,106.01,222.52000000000004
OD00005017,ORD0001731,P000740,1,53.18,17.16,36.02
OD00005018,ORD0001731,P001198,2,202.13,130.44,273.82
OD00005019,ORD0001732,P001722,1,73.37,27.21,46.16
OD00005020,ORD0001732,P001585,1,43.17,16.01,27.16
OD00005021,ORD0001732,P002210,1,211.25,78.35,132.9
OD00005022,ORD0001733,P000869,3,68.69,52.18,153.89
OD00005023,ORD0001733,P001783,1,267.95,67.86,200.09
OD00005024,ORD0001734,P000221,2,54.48,22.56,86.4
OD00005025,ORD0001734,P001693,1,88.15,18.24,69.91000000000001
OD00005026,ORD0001734,P001674,1,50.34,10.42,39.92
OD00005027,ORD0001734,P000930,1,38.86,8.04,30.82
OD00005028,ORD0001734,P000494,1,32.88,6.8,26.08
OD00005029,ORD0001734,P000366,1,29.87,6.18,23.69
OD00005030,ORD0001735,P001288,4,107.47,59.73,370.15
OD00005031,ORD0001736,P001794,2,146.5,27.53,265.47
OD00005032,ORD0001736,P002304,1,105.42,9.91,95.51
OD00005033,ORD0001736,P001662,5,15.11,7.1,68.45
OD00005034,ORD0001736,P000097,1,54.28,5.1,49.18
OD00005035,ORD0001736,P001703,1,35.31,3.32,31.99
OD00005036,ORD0001736,P000032,1,23.28,2.19,21.09
OD00005037,ORD0001737,P000620,2,17.31,8.19,26.43
OD00005038,ORD0001737,P000608,1,84.5,20.0,64.5
OD00005039,ORD0001738,P001730,1,279.71,98.71,181.0
OD00005040,ORD0001739,P000780,2,16.91,6.23,27.59
OD00005041,ORD0001739,P001235,1,355.99,65.53,290.46000000000004
OD00005042,ORD0001740,P002100,1,84.84,1.06,83.78
OD00005043,ORD0001740,P001537,4,51.5,2.56,203.44
OD00005044,ORD0001740,P002305,1,59.46,0.74,58.72
OD00005045,ORD0001741,P000590,2,92.56,2.39,182.73
OD00005046,ORD0001741,P000305,2,14.68,0.38,28.98
OD00005047,ORD0001742,P002051,1,71.11,4.97,66.14
OD00005048,ORD0001742,P001629,1,320.73,22.42,298.31
OD00005049,ORD0001743,P001413,1,101.76,23.46,78.30000000000001
OD00005050,ORD0001743,P000902,2,128.97,59.48,198.46
OD00005051,ORD0001743,P001070,1,149.47,34.47,115.0
OD00005052,ORD0001744,P002039,5,73.41,72.95,294.1
OD00005053,ORD0001745,P000211,3,41.25,28.95,94.8
OD00005054,ORD0001745,P000168,1,106.82,24.99,81.83
OD00005055,ORD0001745,P000022,1,45.27,10.59,34.68000000000001
OD00005056,ORD0001745,P001456,1,353.0,82.58,270.42
OD00005057,ORD0001746,P001198,1,202.13,72.29,129.83999999999995
OD00005058,ORD0001746,P000903,1,66.6,23.82,42.78
OD00005059,ORD0001746,P002123,1,73.31,26.22,47.09
OD00005060,ORD0001746,P002289,2,103.63,74.12,133.14
OD00005061,ORD0001747,P000919,2,87.17,50.23,124.11
OD00005062,ORD0001747,P001457,1,126.08,36.33,89.75
OD00005063,ORD0001747,P001792,4,26.18,30.17,74.55
OD00005064,ORD0001747,P001630,1,70.33,20.27,50.06
OD00005065,ORD0001747,P000130,1,47.74,13.76,33.980000000000004
OD00005066,ORD0001748,P000025,1,34.17,4.64,29.53
OD00005067,ORD0001748,P000432,3,41.17,16.77,106.74
OD00005068,ORD0001748,P001585,1,43.17,5.86,37.31
OD00005069,ORD0001748,P001513,1,13.28,1.8,11.48
OD00005070,ORD0001748,P001574,1,40.16,5.45,34.709999999999994
OD00005071,ORD0001749,P001622,3,27.21,18.73,62.89999999999999
OD00005072,ORD0001749,P001858,2,104.96,48.15,161.76999999999998
OD00005073,ORD0001750,P000247,1,406.56,79.84,326.72
OD00005074,ORD0001751,P001912,1,308.61,50.31,258.3
OD00005075,ORD0001751,P001987,1,112.95,18.41,94.54
OD00005076,ORD0001751,P002151,1,41.99,6.84,35.150000000000006
OD00005077,ORD0001752,P001618,3,35.99,38.41,69.56
OD00005078,ORD0001752,P001058,1,184.92,65.78,119.14
OD00005079,ORD0001753,P000284,2,96.63,2.93,190.33
OD00005080,ORD0001753,P002269,1,46.24,0.7,45.54
OD00005081,ORD0001754,P000844,5,118.51,206.0,386.55000000000007
OD00005082,ORD0001755,P001440,1,143.19,41.29,101.9
OD00005083,ORD0001755,P001552,1,59.4,17.12,42.28
OD00005084,ORD0001755,P001937,1,58.81,16.95,41.86
OD00005085,ORD0001755,P000282,1,37.05,10.68,26.37
OD00005086,ORD0001756,P002062,1,287.21,92.95,194.26
OD00005087,ORD0001756,P001736,5,44.44,71.92,150.27999999999997
OD00005088,ORD0001756,P000529,1,93.45,30.25,63.2
OD00005089,ORD0001757,P000572,1,114.51,41.29,73.22
OD00005090,ORD0001757,P001079,1,32.97,11.89,21.08
OD00005091,ORD0001757,P000703,1,51.92,18.72,33.2
OD00005092,ORD0001757,P001060,2,25.83,18.63,33.03
OD00005093,ORD0001757,P001829,1,41.08,14.81,26.27
OD00005094,ORD0001757,P000660,2,131.25,94.65,167.85
OD00005095,ORD0001758,P000782,2,232.59,91.16,374.02
OD00005096,ORD0001759,P001554,2,217.23,35.92,398.54
OD00005097,ORD0001759,P002040,4,73.97,24.47,271.41
OD00005098,ORD0001759,P001066,1,224.69,18.58,206.11
OD00005099,ORD0001759,P000343,2,86.57,14.32,158.82
OD00005100,ORD0001759,P001774,4,29.53,9.77,108.35
OD00005101,ORD0001759,P002202,1,115.23,9.53,105.7
OD00005102,ORD0001759,P000914,4,11.88,3.93,43.59
OD00005103,ORD0001760,P000399,4,127.88,153.79,357.73
OD00005104,ORD0001761,P002062,2,287.21,93.92,480.5
OD00005105,ORD0001761,P002209,1,243.94,39.89,204.05
OD00005106,ORD0001761,P000564,2,30.78,10.07,51.49
OD00005107,ORD0001762,P001127,2,76.72,21.4,132.04
OD00005108,ORD0001762,P002226,3,24.51,10.25,63.28
OD00005109,ORD0001762,P001268,2,23.96,6.68,41.24
OD00005110,ORD0001762,P000078,2,14.74,4.11,25.37
OD00005111,ORD0001763,P000551,1,661.28,263.04,398.24
OD00005112,ORD0001764,P002256,1,228.62,22.89,205.73
OD00005113,ORD0001764,P001693,2,88.15,17.66,158.64
OD00005114,ORD0001764,P002069,2,61.9,12.4,111.4
OD00005115,ORD0001764,P000855,1,103.72,10.39,93.33
OD00005116,ORD0001764,P000715,1,74.81,7.49,67.32000000000001
OD00005117,ORD0001764,P001955,1,57.7,5.78,51.92
OD00005118,ORD0001765,P001576,1,48.39,2.26,46.13
OD00005119,ORD0001765,P001962,1,21.74,1.02,20.72
OD00005120,ORD0001765,P000086,1,47.24,2.21,45.03
OD00005121,ORD0001765,P001544,1,329.68,15.43,314.25
OD00005122,ORD0001766,P001912,2,308.61,152.28,464.94000000000005
OD00005123,ORD0001767,P001479,4,82.15,3.74,324.86
OD00005124,ORD0001767,P000498,2,185.73,4.22,367.24
OD00005125,ORD0001767,P000602,1,370.62,4.21,366.41
OD00005126,ORD0001768,P002047,2,12.61,0.44,24.78
OD00005127,ORD0001768,P001646,2,117.6,4.1,231.1
OD00005128,ORD0001769,P000841,1,11.89,2.9,8.99
OD00005129,ORD0001769,P001186,1,220.02,53.67,166.35000000000002
OD00005130,ORD0001770,P000701,2,33.4,22.28,44.52
OD00005131,ORD0001770,P001922,1,85.31,28.45,56.86
OD00005132,ORD0001770,P000619,4,113.0,150.75,301.25
OD00005133,ORD0001771,P000919,2,87.17,2.26,172.08
OD00005134,ORD0001771,P001987,1,112.95,1.46,111.49
OD00005135,ORD0001771,P000778,1,284.46,3.68,280.78
OD00005136,ORD0001771,P001528,1,121.63,1.58,120.05
OD00005137,ORD0001771,P002160,2,75.66,1.96,149.36
OD00005138,ORD0001771,P000607,1,302.87,3.92,298.95
OD00005139,ORD0001771,P000179,1,20.62,0.27,20.35
OD00005140,ORD0001772,P001438,4,74.69,78.12,220.64
OD00005141,ORD0001773,P000278,1,274.7,49.89,224.81
OD00005142,ORD0001773,P001953,2,56.75,20.62,92.88
OD00005143,ORD0001774,P000665,1,57.5,18.97,38.53
OD00005144,ORD0001774,P000190,3,181.94,180.07,365.75
OD00005145,ORD0001775,P000180,4,41.7,62.66,104.14
OD00005146,ORD0001775,P000259,1,759.5,285.29,474.21
OD00005147,ORD0001776,P000162,4,94.17,40.63,336.05
OD00005148,ORD0001776,P002168,3,56.66,18.34,151.64
OD00005149,ORD0001776,P001975,1,108.97,11.75,97.22
OD00005150,ORD0001776,P000182,2,161.47,34.84,288.1
OD00005151,ORD0001777,P001023,1,44.08,15.32,28.76
OD00005152,ORD0001777,P000055,3,213.28,222.38,417.46
OD00005153,ORD0001777,P001617,2,210.59,146.39,274.79
OD00005154,ORD0001778,P002239,1,67.17,16.55,50.620000000000005
OD00005155,ORD0001778,P000181,3,147.37,108.96,333.15000000000003
OD00005156,ORD0001779,P000018,1,184.38,42.29,142.09
OD00005157,ORD0001779,P002273,1,107.28,24.6,82.68
OD00005158,ORD0001779,P001745,1,14.53,3.33,11.2
OD00005159,ORD0001779,P002078,1,176.81,40.55,136.26
OD00005160,ORD0001780,P002273,2,107.28,5.17,209.39
OD00005161,ORD0001780,P000365,2,91.26,4.4,178.12
OD00005162,ORD0001781,P001453,2,225.88,163.05,288.71
OD00005163,ORD0001782,P001732,1,223.19,26.85,196.34
OD00005164,ORD0001782,P002069,2,61.9,14.9,108.9
OD00005165,ORD0001783,P000987,1,538.74,73.11,465.63
OD00005166,ORD0001784,P000037,2,27.44,10.29,44.59
OD00005167,ORD0001784,P001906,1,36.23,6.8,29.43
OD00005168,ORD0001784,P002252,1,98.58,18.49,80.09
OD00005169,ORD0001785,P000183,1,279.76,82.61,197.15
OD00005170,ORD0001785,P000407,2,94.83,56.01,133.65
OD00005171,ORD0001786,P001507,2,66.23,50.81,81.65
OD00005172,ORD0001786,P002188,2,234.61,179.98,289.24
OD00005173,ORD0001787,P002269,1,46.24,2.28,43.96
OD00005174,ORD0001787,P001567,1,130.56,6.44,124.12
OD00005175,ORD0001787,P000380,2,60.87,6.0,115.74
OD00005176,ORD0001787,P000170,2,57.2,5.64,108.76
OD00005177,ORD0001787,P000646,1,29.76,1.47,28.290000000000003
OD00005178,ORD0001788,P001459,1,170.01,55.94,114.07
OD00005179,ORD0001788,P002008,2,80.73,53.12,108.34
OD00005180,ORD0001788,P001334,1,47.18,15.52,31.66
OD00005181,ORD0001788,P001471,1,43.22,14.22,29.0
OD00005182,ORD0001788,P001271,1,24.38,8.02,16.36
OD00005183,ORD0001788,P002080,2,10.87,7.15,14.589999999999998
OD00005184,ORD0001788,P001927,1,20.81,6.85,13.96
OD00005185,ORD0001789,P000241,1,294.45,42.81,251.64
OD00005186,ORD0001790,P000519,1,376.92,47.19,329.73
OD00005187,ORD0001790,P000755,1,298.96,37.42,261.54
OD00005188,ORD0001790,P000794,1,231.59,28.99,202.6
OD00005189,ORD0001790,P001323,1,63.15,7.91,55.24
OD00005190,ORD0001790,P000788,1,35.41,4.43,30.98
OD00005191,ORD0001790,P001514,1,28.7,3.59,25.11
OD00005192,ORD0001791,P000985,1,736.72,131.06,605.6600000000001
OD00005193,ORD0001792,P000615,1,72.44,26.5,45.94
OD00005194,ORD0001792,P002185,1,36.45,13.33,23.120000000000005
OD00005195,ORD0001792,P001069,1,191.91,70.2,121.71
OD00005196,ORD0001793,P001440,1,143.19,13.0,130.19
OD00005197,ORD0001793,P001516,2,12.13,2.2,22.06
OD00005198,ORD0001794,P001489,3,55.92,54.33,113.43
OD00005199,ORD0001794,P000870,1,123.04,39.85,83.19
OD00005200,ORD0001795,P002225,5,36.17,50.39,130.46
OD00005201,ORD0001795,P000276,1,149.8,41.75,108.05
OD00005202,ORD0001795,P000565,1,74.47,20.75,53.72
OD00005203,ORD0001795,P000780,2,16.91,9.43,24.39
OD00005204,ORD0001795,P002292,2,12.73,7.1,18.36
OD00005205,ORD0001795,P000302,1,10.64,2.97,7.67
OD00005206,ORD0001796,P000359,2,108.86,81.73,135.99
OD00005207,ORD0001797,P002199,3,95.9,17.06,270.64000000000004
OD00005208,ORD0001797,P001741,1,175.8,10.42,165.38000000000002
OD00005209,ORD0001798,P000220,1,53.49,13.74,39.75
OD00005210,ORD0001798,P001942,3,53.76,41.43,119.85
OD00005211,ORD0001798,P000050,1,93.0,23.89,69.11
OD00005212,ORD0001799,P001117,1,157.3,7.42,149.88000000000002
OD00005213,ORD0001799,P002056,1,328.3,15.49,312.81
OD00005214,ORD0001799,P002106,1,229.38,10.82,218.56
OD00005215,ORD0001800,P001462,2,251.4,136.81,365.99
OD00005216,ORD0001801,P001483,2,357.96,267.73,448.19
OD00005217,ORD0001802,P000824,2,272.56,192.79,352.33000000000004
OD00005218,ORD0001803,P000227,1,18.23,5.66,12.57
OD00005219,ORD0001803,P000937,4,24.1,29.91,66.49000000000001
OD00005220,ORD0001803,P000525,1,60.39,18.73,41.66
OD00005221,ORD0001803,P000632,1,649.29,201.42,447.87
OD00005222,ORD0001804,P000287,2,57.38,14.84,99.92
OD00005223,ORD0001804,P001743,2,82.14,21.24,143.04
OD00005224,ORD0001804,P000085,1,34.24,4.43,29.81
OD00005225,ORD0001804,P001631,3,94.88,36.81,247.83
OD00005226,ORD0001805,P001933,1,124.66,26.85,97.81
OD00005227,ORD0001806,P001046,4,40.61,0.6,161.84
OD00005228,ORD0001806,P002027,2,36.46,0.27,72.65
OD00005229,ORD0001806,P000418,2,174.49,1.3,347.68
OD00005230,ORD0001807,P002002,3,105.55,21.1,295.54999999999995
OD00005231,ORD0001808,P000655,3,91.51,26.63,247.90000000000003
OD00005232,ORD0001808,P000376,1,24.72,2.4,22.32
OD00005233,ORD0001808,P000566,1,14.91,1.45,13.46
OD00005234,ORD0001808,P000109,1,57.96,5.62,52.34
OD00005235,ORD0001808,P001356,3,19.9,5.79,53.91
OD00005236,ORD0001809,P001781,3,213.42,204.38,435.88
OD00005237,ORD0001810,P001812,1,246.79,39.4,207.39
OD00005238,ORD0001810,P000097,2,54.28,17.34,91.22
OD00005239,ORD0001810,P001079,1,32.97,5.27,27.7
OD00005240,ORD0001810,P000394,1,26.03,4.16,21.87
OD00005241,ORD0001811,P001468,3,15.46,16.47,29.910000000000004
OD00005242,ORD0001811,P001006,2,73.59,52.25,94.93
OD00005243,ORD0001812,P000763,1,25.62,2.73,22.89
OD00005244,ORD0001812,P000138,1,184.47,19.65,164.82
OD00005245,ORD0001812,P001999,1,48.77,5.19,43.580000000000005
OD00005246,ORD0001813,P002219,2,76.93,4.64,149.22000000000003
OD00005247,ORD0001814,P001286,1,23.89,4.87,19.02
OD00005248,ORD0001814,P001514,1,28.7,5.85,22.85
OD00005249,ORD0001814,P001646,3,117.6,71.92,280.87999999999994
OD00005250,ORD0001815,P001174,1,49.59,6.12,43.470000000000006
OD00005251,ORD0001815,P001289,1,278.84,34.41,244.43
OD00005252,ORD0001815,P001521,1,80.03,9.88,70.15
OD00005253,ORD0001815,P001337,1,56.03,6.92,49.11
OD00005254,ORD0001815,P000198,1,23.36,2.88,20.48
OD00005255,ORD0001815,P002214,3,26.99,9.99,70.98
OD00005256,ORD0001815,P000798,1,12.58,1.55,11.03
OD00005257,ORD0001815,P000254,3,90.44,33.49,237.83
OD00005258,ORD0001816,P000216,2,71.05,14.96,127.14
OD00005259,ORD0001816,P002065,1,167.9,17.67,150.23000000000002
OD00005260,ORD0001816,P002271,2,9.82,2.07,17.57
OD00005261,ORD0001816,P000180,4,41.7,17.56,149.24
OD00005262,ORD0001817,P002118,1,204.18,8.52,195.66
OD00005263,ORD0001817,P000757,1,41.35,1.72,39.63
OD00005264,ORD0001818,P000091,1,106.61,3.86,102.75
OD00005265,ORD0001818,P000025,1,34.17,1.24,32.93
OD00005266,ORD0001818,P002286,1,68.69,2.49,66.2
OD00005267,ORD0001818,P000249,1,35.26,1.28,33.98
OD00005268,ORD0001819,P001970,3,163.58,116.11,374.63
OD00005269,ORD0001819,P000414,4,68.27,64.6,208.48
OD00005270,ORD0001819,P002051,1,71.11,16.82,54.29
OD00005271,ORD0001819,P001335,1,53.15,12.57,40.58
OD00005272,ORD0001819,P000246,1,19.08,4.51,14.57
OD00005273,ORD0001820,P001734,2,86.98,17.3,156.66
OD00005274,ORD0001820,P000439,2,61.16,12.17,110.15
OD00005275,ORD0001821,P000189,1,864.39,292.96,571.43
OD00005276,ORD0001821,P001851,2,110.76,75.08,146.44
OD00005277,ORD0001821,P001296,3,25.15,25.57,49.87999999999999
OD00005278,ORD0001821,P000716,1,23.57,7.99,15.58
OD00005279,ORD0001821,P000885,1,22.42,7.6,14.820000000000002
OD00005280,ORD0001821,P001786,1,9.96,3.38,6.580000000000001
OD00005281,ORD0001822,P000015,2,206.98,42.05,371.91
OD00005282,ORD0001822,P000942,2,32.92,6.69,59.150000000000006
OD00005283,ORD0001823,P001319,1,135.13,23.18,111.95
OD00005284,ORD0001823,P001577,2,94.02,32.26,155.78
OD00005285,ORD0001823,P001598,1,225.36,38.66,186.7
OD00005286,ORD0001824,P001277,2,128.8,50.52,207.08
OD00005287,ORD0001824,P002310,1,220.84,43.31,177.53
OD00005288,ORD0001824,P002140,4,161.06,126.35,517.89
OD00005289,ORD0001825,P001066,1,224.69,10.16,214.53
OD00005290,ORD0001825,P000007,1,222.76,10.08,212.68
OD00005291,ORD0001825,P000415,1,56.28,2.55,53.73
OD00005292,ORD0001826,P000309,2,234.35,129.81,338.89
OD00005293,ORD0001826,P000919,2,87.17,48.28,126.06
OD00005294,ORD0001826,P000376,2,24.72,13.69,35.75
OD00005295,ORD0001826,P001555,1,10.37,2.87,7.499999999999999
OD00005296,ORD0001827,P001167,1,25.09,6.51,18.58
OD00005297,ORD0001827,P000875,1,54.34,14.1,40.24
OD00005298,ORD0001827,P001880,1,44.35,11.51,32.84
OD00005299,ORD0001827,P000220,1,53.49,13.88,39.61
OD00005300,ORD0001827,P000633,1,62.46,16.21,46.25
OD00005301,ORD0001827,P000525,2,60.39,31.34,89.44
OD00005302,ORD0001828,P001112,1,204.97,22.54,182.43
OD00005303,ORD0001828,P000119,1,56.16,6.18,49.98
OD00005304,ORD0001828,P001469,1,24.39,2.68,21.71
OD00005305,ORD0001828,P002139,2,138.5,30.46,246.54
OD00005306,ORD0001828,P000058,2,28.18,6.2,50.16
OD00005307,ORD0001828,P002224,2,54.43,11.97,96.89
OD00005308,ORD0001829,P001657,4,30.71,18.41,104.43
OD00005309,ORD0001829,P002151,1,41.99,6.29,35.7
OD00005310,ORD0001829,P000743,1,36.09,5.41,30.680000000000003
OD00005311,ORD0001829,P000937,2,24.1,7.22,40.98
OD00005312,ORD0001830,P001072,1,176.87,28.21,148.66
OD00005313,ORD0001830,P000800,1,172.5,27.52,144.98
OD00005314,ORD0001831,P001136,1,9.89,2.51,7.380000000000001
OD00005315,ORD0001831,P000068,3,218.79,166.73,489.64
OD00005316,ORD0001832,P000923,2,54.48,28.01,80.94999999999999
OD00005317,ORD0001832,P001073,1,58.1,14.94,43.16
OD00005318,ORD0001832,P002232,1,24.25,6.23,18.02
OD00005319,ORD0001832,P001083,3,96.04,74.07,214.05
OD00005320,ORD0001833,P000328,1,746.8,36.8,710.0
OD00005321,ORD0001833,P002274,2,71.29,7.02,135.56
OD00005322,ORD0001833,P000432,3,41.17,6.08,117.43
OD00005323,ORD0001834,P001780,2,61.45,44.03,78.87
OD00005324,ORD0001834,P001931,2,26.27,18.82,33.72
OD00005325,ORD0001834,P000902,1,128.97,46.21,82.75999999999999
OD00005326,ORD0001835,P001735,2,375.06,1.29,748.83
OD00005327,ORD0001835,P001402,2,195.94,0.68,391.2
OD00005328,ORD0001836,P000333,3,8.41,3.51,21.72
OD00005329,ORD0001836,P001388,1,491.11,68.25,422.86
OD00005330,ORD0001837,P001344,1,756.39,248.94,507.45
OD00005331,ORD0001838,P001541,1,177.11,19.34,157.77
OD00005332,ORD0001838,P002255,1,95.08,10.38,84.7
OD00005333,ORD0001839,P000476,1,140.45,14.31,126.14
OD00005334,ORD0001839,P001847,1,112.69,11.47,101.22
OD00005335,ORD0001839,P000297,2,43.52,8.86,78.18
OD00005336,ORD0001839,P001136,2,9.89,2.01,17.770000000000003
OD00005337,ORD0001840,P000175,3,269.01,232.83,574.1999999999999
OD00005338,ORD0001841,P002113,2,162.02,8.76,315.28000000000003
OD00005339,ORD0001841,P001047,1,83.43,2.25,81.18
OD00005340,ORD0001841,P001026,1,95.3,2.58,92.72
OD00005341,ORD0001841,P001734,1,86.98,2.35,84.63000000000001
OD00005342,ORD0001841,P000402,1,72.69,1.96,70.73
OD00005343,ORD0001842,P001629,1,320.73,3.83,316.9
OD00005344,ORD0001842,P002159,2,87.57,2.08,173.05999999999997
OD00005345,ORD0001842,P001383,1,75.19,0.89,74.3
OD00005346,ORD0001842,P000903,1,66.6,0.79,65.80999999999999
OD00005347,ORD0001842,P001953,1,56.75,0.68,56.07
OD00005348,ORD0001842,P002104,1,54.06,0.64,53.42
OD00005349,ORD0001842,P001514,1,28.7,0.34,28.36
OD00005350,ORD0001843,P001197,1,105.77,34.81,70.96
OD00005351,ORD0001843,P001423,3,77.52,76.54,156.01999999999998
OD00005352,ORD0001844,P001775,1,51.2,19.43,31.770000000000003
OD00005353,ORD0001844,P000923,5,54.48,103.36,169.03999999999996
OD00005354,ORD0001844,P002159,3,87.57,99.68,163.02999999999997
OD00005355,ORD0001844,P000496,1,36.73,13.94,22.79
OD00005356,ORD0001844,P001041,2,239.37,181.65,297.09000000000003
OD00005357,ORD0001845,P000707,2,164.34,18.88,309.8
OD00005358,ORD0001846,P000874,3,107.67,115.86,207.15
OD00005359,ORD0001847,P001652,1,30.01,9.68,20.33
OD00005360,ORD0001847,P001628,1,216.17,69.74,146.43
OD00005361,ORD0001847,P000621,2,44.99,29.03,60.95
OD00005362,ORD0001847,P001889,1,49.96,16.12,33.84
OD00005363,ORD0001847,P001221,2,388.41,250.62,526.2
OD00005364,ORD0001848,P000383,1,538.53,160.5,378.03
OD00005365,ORD0001848,P002062,1,287.21,85.59,201.62
OD00005366,ORD0001848,P000921,4,58.64,69.9,164.66
OD00005367,ORD0001849,P001221,1,388.41,3.43,384.98
OD00005368,ORD0001849,P000248,1,11.21,0.1,11.11
OD00005369,ORD0001850,P000368,2,166.03,103.61,228.45
OD00005370,ORD0001850,P002163,1,265.72,82.92,182.8
OD00005371,ORD0001850,P001671,1,48.0,14.98,33.02
OD00005372,ORD0001851,P000043,2,55.71,23.79,87.63
OD00005373,ORD0001851,P001800,4,17.79,15.2,55.96
OD00005374,ORD0001851,P000229,2,34.48,14.73,54.22999999999999
OD00005375,ORD0001852,P000624,3,271.96,185.17,630.7099999999999
OD00005376,ORD0001853,P001509,1,396.35,98.46,297.89
OD00005377,ORD0001853,P000079,1,209.16,51.95,157.20999999999998
OD00005378,ORD0001853,P000633,1,62.46,15.51,46.95
OD00005379,ORD0001853,P002290,1,27.67,6.87,20.8
OD00005380,ORD0001854,P001277,1,128.8,44.06,84.74000000000001
OD00005381,ORD0001854,P002269,1,46.24,15.82,30.42
OD00005382,ORD0001854,P001098,1,103.76,35.49,68.27000000000001
OD00005383,ORD0001855,P000020,1,71.84,6.42,65.42
OD00005384,ORD0001855,P001065,1,71.66,6.4,65.25999999999999
OD00005385,ORD0001856,P000285,2,72.84,51.9,93.78
OD00005386,ORD0001857,P000157,1,119.5,27.99,91.51
OD00005387,ORD0001857,P000282,1,37.05,8.68,28.37
OD00005388,ORD0001858,P001582,2,266.31,97.12,435.5
OD00005389,ORD0001859,P000024,2,216.85,117.92,315.78
OD00005390,ORD0001860,P001686,1,134.87,41.88,92.99
OD00005391,ORD0001860,P000233,5,31.95,49.61,110.14
OD00005392,ORD0001860,P000036,2,151.09,93.83,208.35
OD00005393,ORD0001861,P001257,1,208.35,30.57,177.78
OD00005394,ORD0001861,P001290,1,88.97,13.06,75.91
OD00005395,ORD0001861,P000536,2,41.56,12.2,70.92
OD00005396,ORD0001861,P000042,4,14.78,8.68,50.44
OD00005397,ORD0001862,P000886,1,467.43,21.17,446.26
OD00005398,ORD0001862,P000075,1,56.67,2.57,54.1
OD00005399,ORD0001863,P001669,1,419.03,123.79,295.24
OD00005400,ORD0001863,P001077,1,44.14,13.04,31.1
OD00005401,ORD0001863,P000879,1,39.68,11.72,27.96
OD00005402,ORD0001863,P001185,1,32.31,9.54,22.770000000000003
OD00005403,ORD0001864,P001311,1,77.31,0.57,76.74000000000001
